Date,Ticker,Price,EMA20,MA30,MA50,MA100,MA200,AboveEMA20,Pct_Above_EMA20,Above30,Pct_Above_30,Above50,Pct_Above_50,Above100,Pct_Above_100,Above200,Pct_Above_200
2026-02-11,ARKG,28.74,30.175231,30.824667,30.5838,30.0625,26.9637,No,-0.047563,No,-0.06763,No,-0.060287,No,-0.043992,Yes,0.065877
2026-02-12,ARKG,27.85,29.95378,30.786333,30.5438,30.0659,26.9912,No,-0.070234,No,-0.095378,No,-0.088195,No,-0.073701,Yes,0.031818
2026-02-13,ARKG,28.360001,29.801992,30.766,30.5162,30.071,27.0216,No,-0.048386,No,-0.078203,No,-0.070658,No,-0.056899,Yes,0.049531
2026-02-17,ARKG,28.93,29.718945,30.757667,30.4782,30.0852,27.0563,No,-0.026547,No,-0.059421,No,-0.050797,No,-0.038398,Yes,0.069252
2026-02-18,ARKG,29.66,29.713331,30.747,30.4334,30.1118,27.09585,No,-0.001795,No,-0.035353,No,-0.025413,No,-0.015004,Yes,0.094633
2026-02-19,ARKG,29.870001,29.728252,30.692667,30.4122,30.1438,27.13185,Yes,0.004768,No,-0.026803,No,-0.017828,No,-0.009083,Yes,0.10092
2026-02-20,ARKG,28.809999,29.640799,30.583333,30.365,30.1628,27.1663,No,-0.028029,No,-0.057984,No,-0.05121,No,-0.04485,Yes,0.060505
2026-02-23,ARKG,28.73,29.554057,30.510667,30.3224,30.1774,27.20825,No,-0.027883,No,-0.058362,No,-0.052516,No,-0.047963,Yes,0.05593
2026-02-24,ARKG,29.51,29.549861,30.476,30.2892,30.1948,27.2517,No,-0.001349,No,-0.031697,No,-0.025725,No,-0.022679,Yes,0.082868
2026-02-25,ARKG,29.24,29.52035,30.390667,30.257,30.1987,27.28925,No,-0.009497,No,-0.037863,No,-0.033612,No,-0.031746,Yes,0.071484
2026-02-26,ARKG,30.559999,29.619364,30.344,30.2642,30.2062,27.3364,Yes,0.031757,Yes,0.007118,Yes,0.009774,Yes,0.011713,Yes,0.117923
2026-02-27,ARKG,29.98,29.653711,30.259,30.2666,30.2056,27.37595,Yes,0.011003,No,-0.00922,No,-0.009469,No,-0.007469,Yes,0.095122
2026-03-02,ARKG,29.91,29.678119,30.187333,30.2732,30.2009,27.4157,Yes,0.007813,No,-0.009187,No,-0.011997,No,-0.009632,Yes,0.090981
2026-03-03,ARKG,29.07,29.620203,30.095667,30.273,30.1916,27.4554,No,-0.018575,No,-0.03408,No,-0.039738,No,-0.037149,Yes,0.058808
2026-03-04,ARKG,29.51,29.609707,30.025667,30.2834,30.1654,27.4969,No,-0.003367,No,-0.017174,No,-0.025539,No,-0.021727,Yes,0.073212
2026-03-05,ARKG,28.780001,29.530688,29.905,30.2668,30.1367,27.5318,No,-0.025421,No,-0.037619,No,-0.049123,No,-0.045018,Yes,0.045337
